text,label
"The Aduro U-Grip's most positive feature is its ability to stick to just about any surface, including the slightly textured vinyl of my car's dashboard. So, unlike car mounts that must be attached to the windshield, you can place this mount within easy reach and close enough for &#34;middle aged&#34; eyes to see. Plus, unlike glass-mount devices that use a long arm to bring the phone closer to the driver, the compact size and shape of the Aduro U-Grip keeps the phone rock solid, even on bumpy roads.After a little bit of trial and error, I've easily learned how to mount and unmount the phone with one hand. In several months of use I've only had to reattach the unit to the dashboard two times.Simple, elegant, and effective. I couldn't be happier.",1
"If you are the type to baby your electronics, then have at it. I am a rough and tumble kind of electronics user *likes to unplug stuff from the middle of the cord* kind of guy. *the human torch in a fireworks factory* Bull in a china shop is so pass&eacute;&#8230;.This broke in a month for me, particularly the part that goes in on the phone end..plus u get charged shipping.",0
This item came broken...very cheap do not recommend to buy...waste of money. Don't waste your time on this item...poor quality,0
I love this inexpensive wallet / case.  If  is my second one because it use my cell phone extensively for work.,1
"The product will not fit in the ear as it fall out when there is any type of head movement.  I believe that the actual ear pieces are too small.  I would recommend that they supply different sizes of ear pieces, so that they could be interchanged.  Other than that they product is pretty good.",0
I hate carrying purses. This was a perfect find for me. Really stylish for church or even just everyday. Cards are secure and I never worry about anything falling out. Also behind the cards there is a money pouch.,1
Ok  there wasntb any instrjuctions for how it should work..  Plugg and Play into an Audio Receiver???  I hope it works,0
"This car mount didn't come with complete instructions.  There were a couple of pieces I couldn't figure out what to do with.  But it seemed it would work fine.  Then came the installation problem.  You have to hold back the 2 spring adjustment slides next to the hook that slides over the vent louver.  That was tricky, but I finally got it on, and it was secure and snug.  SO SECURE and SNUG, that now I can't get it off!  If you hold back the slider knobs, one in each hand, you cant' maneuver the hook off of the vent louver.  What a pain.  When not in use, I'd like to remove it, but now it seems to be on there permanently...Once I finally find a way to get it off, I'll never use it again.  Too difficult.  If not for that difficulty, I'd have given it a 5, because it would work great.  Maybe others have easier to use vents or something.  I have a Honda Civic Hybrid 2003.",0
"So convenient now to have 2 extra cables, a home adapter and a car adapter. Everything seems to be charging just fine for my galaxy note 3. Got exactly what I needed for a great price. This is why I love amazon. Thank you!",1
"It didn't last very long, the cable broke at the end with the phone connector",0
"At first sight, I liked it, however, once I began using it and in handling my phone I would drop it and the case would fall apart providing little protection for my phone.  Now my phone has damages when the case was suppose to protect it from damages.  So I thought. . .",0
First of all I got this product not in the packaging as advertised above. It came in a dusty flimsy ziplog bag. And it didn't contain all of the items listed such as the dust removal tape. I've bought Tech Armor screen protectors before for my Nexus 7 2013 and my S4 and I can almost say this product advertised above is a fake. The cutouts are not perfectly straight or aligned. Definitely not recommended buying from this seller.,0
Great price on a product that costs $50 on the Otterbox website.  Item was brand new and is exactly what I expected it to be.  Otterbox Defender is the only way to go if you have an iPhone!,1
Product as described.  Fit perfectly on my bluetooth and in my ear.  Can't even feel it there after a minute.  Very happy!!,1
"Update: I contact the seller who said the cover was designed for a phone in another country, and that phone has an antenna in the area where the hole is.  The description really should state that the case isn't actually designed for the Galaxy Player. The item's title is deceptive.----------------------I bought this case because it LOOKED, based on the pictures in the item's description, that the glove covered everything except for the ports.  There is, however, a corner in the upper right of the phone that is not covered. Why? I don't know.  There's no antenna sticking out of my SGP 4.0, so I don't know why this hole is there.In any case, I really like the fact that the case covers the area where the screen meets the frame, which is an area where every device I've ever had seems to gather specks of lint.The case feels slippery to me so I will likely try to add something to give it some texture.Aside from that annoying hole in the upper right, the case does fit exceptionally well and doesn't add a lot of bulk.",1
let me start off by saying I may have funny or weird shaped ears although I've never been told or noticed it.  These produce good sound if you are sitting still not moving your head but if you plan on walking and turning your head be prepared to constantly adjust them to stay in your ear.  I purchased these for workouts and yard work and I only got through one workout and not a whole yard. I haven't used them more than 10 times.  Wasted money.,0
"I got this because the other wallet/ case was no longer available. It ok overall. Great quality, decent space for ID's and cash. No real complaints, just not as good as the other one.",1
"I see no reason to own this item. You first must attach a small device to your phone. If you do not leave it on the phone, then every time you charge you must attach it. So why not just charge using your own device. If you leave it attached, then it sticks out and I can't use my protective case on my phone. Also, it only comes with devices for phones that do not fit my phone. You need to spend more money to get the connector for your phone.Forget this item. It is actually more difficult to charge your phone.",0
"While the mount and suction attaching mechanism works well, I found the rigid plate with end clips not to be a very good method to hold phones or other devices. It might work well with specific devices of a certain exact size, but would not be as useful for other items. The solid back will also block camera lenses on many items, making it far less useful for a camera mount.I found the version of this mount with an expanding jaw to be far more useful and easy to use.",0
"I love these pens and am using them with my Kindle Fire HD. My finger is too big to click on some of the icons and delete buttons, etc., so I thought it would be easier for me to get around quicker if I had one of these pens. It sure does make a difference and I really think these are the way to go. The black rubber end is mushy, not hard so it will not hurt or scratch your screen and it's accurate to point to whatever you're looking at. A great idea and extremely helpful for me.The package took 19 days to get to me as they are coming from Hong Kong. Don't expect it any earlier than that. I appreciate getting 5 pens for this very low price. Highly recommended.",1
"I at first liked this case, as it is one of the few to have a lip that protects the screen by extending a bit farther beyond it.  However, the white lettering on the red metal was distracting, and looked cheap.  I even tried coloring it in with red marker.  I was fine until I dropped it for the first time on a carpeted floor.  The red color chipped off the edge of the case, leaving a white area.  I finally decided to dump it.  I would not recommend it; it is not protective if it can't withstand a shallow drop onto a padded carpet floor.  I don't recommend it.",0
Unfortunately this is not compatible with nexus 5. Nexus 5 uses slim port and not this format. It was a bummer.,0
Seidio was a new name to me when I purchased this but I have recommended the company to may people since.  The case fits great and the kickstand is awesome.,1
"Works well to charge multiple gadgets at once.  It doesn't seem to have as much power when you're charging multiple items at once, best to only use one or two power hungry devices at a time.",1
"Did not fit too small, waste of my money none of these, ordered for the Galaxy S ll  were a fit. Probably better to go into a mall to size the ones for this type of phone as they are made different depending on the phone carrier.",0
"Let me just say that when I first got this I was ready for it to not be so great because the price seemed to good to be true.  Right out of the package the remote didn't work, but i figured i'd keep it anyway mostly because I was too lazy to send it back.  It worked fairly well EXCEPT when you travel through certain areas it would lose the signal.  It would eventually come back and it keeps your ipod or iphone charged.  another issue it has if you drive a SUV like me is when I turn sometimes it rotates in the outlet and goes sideways....  I have had it about 4 months and now one of the screws fell out and in my messy truck i can't find it so its laying on the center console.  Great idea if it would fit tighter and was constructed better.",0
Very cheaply made wasn't worth the purchase I will never buy from this company again.. don't waste your money on this ugly case!!,0
Too flimsy and comes out easily.,0
"The default pic of the black and yellow is a bit misleading. It shows the switch in directly in the center of the hole. Based on my experience and what other reviewers are saying, that perfect placement is a rare occurrence. Other people say they had to carve it out a little with a knife to be able to use the switch. I guess I got lucky, as my switch ended up more to the top of the hole. The picture showing the rear of the white phone more accuratly represents how mine looks. Other than that, this thing is great. Snug fit, cheap price, and it arrived fairly quickly, to my surprise. The buttons on mine work perfectly, too. Unlike my other bumper:Bumper for iPhone4 (AT&T;) Black/Clearand the construction of the button assembly make it way too sensitive; just picking it up too close to the buttons will change my volume. Not the case here. Other than that switch hole business, its perfect!",1
"This is the second iPhone bumper I've tried recently, and this one had promise -- at first. It fit beautifully, and all the ports still worked, etc. But in about two weeks the silicone rubber surrounds began to come apart, and now it's a useless piece of plastic. I threw it away. I do not recommend this product, as it does not appear to be durable.",0
"I bought this phone unlocked so I wouldn't have to pay the monthly data plan to my carrier, however, I noticed that just by using the wifi to connect to the internet I was having few critical problems that my iPhone didn't have.  Here's what I encountered, some of the web pages weren't being opened and others did.  The ones that weren't being opened just gave me a blank page and stalled then I tried going to Yahoo site and it opened to that page without any problems??!!  You might think it was just a fluke or that page I tried opening was a non-active site but I can assure you that I tried with many other sites and it also gave me that same problems.  And then there were other sites that would open but only uses half of the screen so that it made it difficult to read due to the smallness of the images. This problem didn't exist with the other older model wide screen Blackberry with track ball.  Another critical flaw is that the email accounts doesn't work and it wouldn't allow you to create any email accounts.  I believe this is due to the fact that since Blackberry has their own server for the emails and if you have no data plan the Blackberry somehow doesn't allow you to connect to their site.  So the only way you can check your email is by using wifi to access your email account website such as Yahoo, Gmail, Hotmail and etc.  But then again you would encounter the site either it's going to open up or not as I mentioned from above, so it becomes hit or a miss every time you are trying to access some website.  I have an older iPhone and so I wanted to get a newer smart phone and wanted to try out Blackberry since I heard so much about how great their emails and such but if you can't access it then it becomes no better than a dumb phone.  So to pay all that money to get this phone was a waste.  My only suggestion is that if you want to get this phone then make sure you have a data plan otherwise you'll be having all problems I mentioned.  But then again, there are sites I mentioned that it would only uses half of the screen so it would be difficult in trying to read the words or viewing the images.  I would just stay away from this phone completely because there are so many other unlocked smart phones without all these problems I mentioned and probably costs much less than this one.",0
"i love this screen protector. it looks thick but once you put it on it really does protect the phone. i drop my phone and nothing, no scratches all i did was wipe it off with my cloth and it looks brand new. this was a great GREAT buy. i recommend to everyone get this screen protector for your S4",1
Kinda plan and cheap looking so not a fan threw it out. To bad as I like the color red,0
I use this for my iPhone 5 and it works great. Fits snug in my Toyota Camry Hybrid. No complaints!,1
"I knew what this was and why I wanted it ... I prefer my phone to have the matte anti-glare coating, less reflectance, better usability in brightly lit conditions. In return for those benefits, I know there will be some &#34;fuzziness&#34; in the image.As to &#34;rainbowing&#34; that other reviewers reference, I'm not seeing any of it. Just the normal matte pixelations that happen with these kinds of films.This protector went on WITHOUT a hitch. I got hooked on these &#34;bubble free&#34; protectors a long time ago and will not go back. I even tried a 3-pack of another &#34;traditional&#34; cover ... blew through all 3 on the 1st try with dust particles getting under and causing bubbles. TOTAL WASTE OF MONEY. This protector not only goes on without any bubbles, it's relatively easy to remove, clean, and reposition. It also &#34;feels&#34; great on my fingers - and while not &#34;fingerprint free&#34; it does minimize them and t is super easy to wipe off.",1
i had my doubts when i was about the purchase this item because it said is made of rubber or some material like it and i didn't think i was gonna be satisfied but i was wrong. the only downside is that since i always have my iphone in a lifeproof case i have to take out when ever i feel like using it. mostly at my desk. great product after all totally recommend buying it,1
Visually this case is great. I especially like the contrast between my black iPhone and the white case. Protects the sides and back of the phone. The case is level with the screen.,1
"Well, helloooooo Kitttyyyyyyy... Lol. this case is awesome, bought it for my girl and she's very happy with it. price always helps. try not to drop it though, it might break. the design is worth 4 stars alone",1
Charges fast I like it,1
"Sometimes you find something so ingeniously simple, it's surprising how much you like it.  This is a great little holder for my Droid Incredible.  It works equally well in both landscape and portrait.  It is stable and solid and stays in place as I navigate the screen or click buttons. It's light and small enough to toss in my purse and inexpensive enough to buy as stocking stuffers for the holidays for other smartphone toting members of the family.",1
After opening the box it came in there where no instructions which was odd to me but the unit looked pretty straight forward to use. Iv had it for about 3 weeks and learned the button sequences double click for flashlight on and off gold button in to shut of and click once when plugged into phone to charge but one problem the charger shuts off and dies randomly Evan at a full charge I'm lucky to get it to charge my iphone 15-20% before it shuts off and is stuck in a &#34;no battery left state&#34; then 5-10 min later suddenly the device remebers it has 3/4 or more charge leftCould be mines defective but I'm not happy with it and bought a different one I thought the smaller size would be nice and the flashlight a nice little bonus but in the end I got what I paid forJunk,0
immediately after I started using this case the fabric next to the belt clip started to rip. I wouldn't trust my $700 phone in this case if I were you.,0
this case was okay. it was cute but I had trouble getting it off. It was a very snug case. But I got a lot of compliments about! And it came super fast!,1
"Too flimsy, so I tossed it. Just got the Iphone and was looking for some kind of protection. Not this.",0
"battery can last barely half day even short than my laptop;body becomes hot to melt when gaming;too bigger to hold with one hand;drop calls in weak signal area;can not be heard due to lacking of background noise cancellation;gps not functioning;extremely high return rates, easily become a dead brick without coupling with warranty;NOT BE FOOLED BY 5 STAR COMMENTS.",0
"I was using this as a backup to the OEM that I got with my Galaxy S4, sorry to say they odnt saound as good as the originals.",0
"I tried a cheap screen protector and wasn't impressed with the quality of it and it wasn't easy to get on. This screen protector uses the exact same method to apply to the tablet, but because it uses a silicone based adhesive, it's easy to make corrections if you make a mistake in the alignment or have a stray bit of dust that managed to get underneath. All bubbles disappeared within hours and now my tablet has a perfect screen. The description on the packaging says that there's an anti-glare layer in the protector, but I don't see much in the way of that when attempting to use the tablet in a well lit area or outdoors. Still, it's perfectly clear and I don't even notice that it's there. No additional drag for my fingers, it feels just like the glass itself.",1
"The instructions were easy to follow and the installation was a breeze, but theWireless Extenders YX240 zBoost zForce Cellular Signal Booster for Automobiles with Gooseneck Power Adapter - Retail Packaging - Blacksimply did nothing to enhance the signal for either of the two phones on which it was used.  Because I'll use the cradle for another purpose and remove everything else, it's not a total bust, but I would not recommend this product for a 3G phone needing a signal boost.  Should I find that it works better in another location, I'll adjust this review, but for now, I cannot recommend this product.",0
"Cheap in quality, yuk,  I don't like them, I have others that are much better, don't waste your money, they sre to small and plastic like, just plain cheap!",0
"Absolutely love this case! Great fit, slim profile, cutouts line up perfect. Highly recommend! This does not ruin the great looks of the Samsung galaxy.",1
I use this to connect my old accessories (mini) with the new phone (micro.) It works fine on my Motorola wall and portable chargers.,1
"The picture shows that this case is a snap on with two parts. However, when I received the product, it is only one part and snaps onto the back leaving the front of the phone unprotected.",0
I have tried many screen protectors for my iphone5.  This installed the easiest of all I have tried.  I liked the fact there were few bubbles to deal with,1
I ordered this for my sister and gave it to her as a surprise 4th of July present. She loved it and she loves how smooth it feels. I would definitely recommend this for a cute case. :),1
The product was great at the beginning.  But the rubber began to stretch especially on the lower portion of the phone ( above the main button) . I missed the window of opportunity to return it . So I will  get rid of it and buy another brand. The first sign of the rubber stretching sent it back . Don't take any chances.,0
I was looking forward to this item when I ordered it. The second week the front cover broke & I never even dropped it. I really don't recommend it.,0
"I have been using this device pretty regularly for the past few weeks and feel that i have a pretty good handle on the positives and negatives. I like this charger. The power is more than ample and have charged my iphone 5 six times without even fully depleting the battery. I also have charged my ipad 4th gen, albeit not fully. it charged decently quickly on the 2.1 amp charging port. the rubberized bumpers and solid feeling plastic gives a sense of security. all of this comes at a price though. The battery is pretty large. This isnt necessarily a negative, just something to be aware of. The waterproofing and plastic have to beef up the battery. thus making it larger. The plastic covering the ports is secure and fits in well. They can be a bit hard to remove at times to get to the ports. All in all, I like this battery, i have other examples from other companies, but i am looking forward to taking this to the beach, and camping this summer. I have a feeling it will be a perfect compliment to my bluetooth speaker and iPhone to provide some music.",1
Anyone listening? We need more simple cable adapters like this. How about a mini-usb to apple lightning cable so we canreuse those chargers.,1
"When I bought this there were no reviews...I didn't know it had a magnet, and I've seen ads on Amazon that don't mention the magnet.  I liked the case for the most part.  Except for the pen being hard to get out and then I found the touch screen wasn't working.  Removed from case and the pen lines were straight all the way across the screen.  I just hope the magnet didn't mess up anything else and that the phone isn't damaged.  Be very careful about getting ANY case with a magnet!UPDATE 4-2-2014 : This case was tossed in the trash at Christmas.  I was thinking something was wrong with my phone because of a drop. If I put it in a too tight of pocket with the case on it would shut off my phone.  Also phone dropped from bed onto a carpet floor and it would shut off.  I reset my phone on Christmas and had to take it out of the case.  I left it out for a while just in case I needed to take the back cover off.  I knocked the phone off my night stand and expected it to shut off...it didn't.  I put it in my pockets it doesn't shut off....so this case that was supposed to protect it didn't do much and would shut off my phone!",0
"it a little big for my phone it don,t fit it to loss  thathe reason i gave two stars sorry",0
Cute case but broke easily. The stand snapped and it is no use. Better off with my old case. I recommend the apple smart case,1
"Liked it, just prefer other brands",1
"it was not made for my phone, I returned it and only got one dollar 5 cents back because of the return shipping. it was my error.",0
"I have an S3, droid dna, S4, Nexus 4, and HTC one S.  This doesn't work with any of them.",0
"May 29,2014Just brought my car back from the workshop, after undoing the damage caused by this charger.As others have noted, this charger broke off in my car charging socket.It also shorted and blew a fuse. I have another socket, that too stopped working since the fuse blew.Not worth the savings, buy a better charger.I have had Belkin and Powergen for years, still working well(Old 2013 review)Works well, to connect two phones/charge them. However, charging is slow, hence takes longer to get both phones working. Usually land up charging one at a time",0
"I failed to read the review, my fault.Battery is not the one pictured, no ""Near Field Communication"" imprint on the battery.The GS2 requires NFC batteries for proper communication with the phone.Not worth to have as a backup as it might cause damage to the phone.This is not an ORIGINAL SAMSUNG PRODUCT! Verified by calling Samsung.All Samsung Galaxy S2 batteries were manufactured with NFC chips built in.This battery does not have the required NFC.Do yourself a favor and spend more on original equipment(yes it's considerably more expensive on Samsung's website @ $40.00). But original is original and is backed by Samsung in the event something should go wrong because of the battery installed.Pain in the rear to have to send it back, but Amazon did provide a paid shipping label and will provide a complete refund.Here is the kicker...I called my service provider after almost ordering the $40 battery on Samsung's site, and told them that my original battery wasn't holding charge the way it used to. They were happy to send me a replacement battery free of charge. No questions asked!Can't speak for all providers, but my provider mentioned that even if the phone was past warranty period, they would still replace the battery free of charge. NICE!!",0
"I originally bought the S9's, which sounded O.K., but failed after one 30 minute workout with moderate sweating.  I said in a review of those that I was going to try the Jaybird's, but I liked the S9's so much that I decided to try the S9 HD's instead.  I had read that the S9 HD's were much improved in sweat resistance.  Not true.On the positive, I will say there is no comparison between the S9's and the S9 HD's as far as sound quality.  The HD's simply blow the older model away.  I was very happy with them initially, although I was so paranoid after my earlier short lived experience, that I found myself CONSTANTLY wiping the headphones off to make sure they didn't get wet while working out.  Well, even that didn't work.  Sadly after only 3 workouts, these too have failed.  This time the headphones themselves still function, as well as the volume controls, however the pause, phone, and forward/back controls have all failed.  Sigh...I really do want to like these headphones, but they are obviously not an appropriate product if you want to use them for workouts.  At least they had the decency to fail within the 30 day return period!This time I actually did order the Jaybirds instead.  I know they don't have the same audio quality as these do, but hopefully they will function for over a week!UPDATE:  I looked at my review this morning, and decided that I was too harsh in rating these 1 star (although I can't go back and change that).  They really are very good as far as sound quality, and if you aren't using them for workouts, then you will probably really like them.  It's just the only time I ever use headphones is during workouts, so for me at least they are unacceptable.",0
"I just got these this week and I love them.  Just have a few complaints, battery life is very short, and the yellow strap catches on the back of your neck and pulls them out of your ear.  I have a fix for the later of the two, I wear the strap under my chin on the front and they seem to work.  They have great sound, I am getting around 3 hours of music out of them as of right now.Update  here it is on March the 31st.  I have used them just over a month and they are shot.  They still turn on and charge but the buttons do not work.  You can not adjust the volume,  so I can use them in the gym as it is not very loud in there but as far as running outside, I would look for something that would last longer as these cost more than many others.  I have tried many different ones and have yet to find any that can hold up.  The only ones that I have had that still work are the iKross,  But the Jabra were easier to pack, if they dont last they are not worth it.  Plus the ear buds are very hard on your ears, and they fall out when you sweat/",0
"I was a huge fan of the InvisibleSHIELD for iPhone 3 series phones. When properly applied, they were awesome: crystal clear, completely stationary (no sliding, no peeling, no emerging bubbles), and shock resistant.The iPhone 4 era InvisibleSHIELD, however, suffers from a serious manufacturing defect: roller lines. The machine rollers in their manufacturing process are leaving perfectly straight vertical lines on InvisibleSHIELDs coming off the line these days. You won't notice it at first; it will only become apparent once the shield has had 24 hours to dry and the bubbles have all disappeared.You will then find perfectly straight, well-defined ""rainbow lines"" on the shield that refract light, particularly when your phone is showing a white screen. By holding the phone and shield up to light and turning them back and forth to see the protected screen at different angles, you will notice that there is a line running the length of the shield from rollers during manufacturing.I have always applied InvisibleSHIELD protectors for family and friends and can do a perfect job each time and every time. This is not installation error; you can hold a ruler against the lines and see that they are perfectly straight and of precise width.Of the six iPhone 4 protectors I've installed from Zagg, FOUR have had ""rainbow lines"" in them, one of them with TWO perfectly straight parallel ""rainbow lines"" running the length of the screen about a centimeter apart. (Search Google for the term ""rainbow lines""; it's a well-known problem.) Zagg won't honor their lifetime warranty for affected protectors, instead saying it's a normal artifact of their manufacturing process (while some other reps will just tell you you've done a lousy job installing the protector).So now it's ""normal"" for Zagg InvisibleSHIELD users to have prominent lines that look like screen defects running vertically across the screens of their iPhones. So much for ""invisible.""In fact, they're extremely distracting and I'm currently looking for a similar wet-applied, soft-protector alternative that has better quality control.Until Zagg acknowledges and fixes this quality control problem, I can't recommend dropping $20 on a product that will leave you wishing you could still read your pristine iPhone screen. It's a shame, because during the iPhone 3/3GS years this was the ULTIMATE in iPhone screen protection.No longer.",0
"This trash is for the birds! The flap doesn't close all the way, don't waste your money. The flap that come in the box when you buy the phone is a better quality case.",0
Chargers disappear and break in my house all the time. I am constantly replacing chargers because they break are lost or stolen. So this got the job done.,1
"This product was as expected, minus the fact that one corner 'catch' broke off after / during the 3rd time I attempted to take it off for batter swap.",1
"This ABCO Tech Waterproof Wireless Bluetooth Show Speaker is easy to setup and works great! My wife loves listening to music while in the show and tends to blare it from a docking station in the bathroom, but this great little speaker lets her listen right in shower. Here are my observations:+ Easy Setup; came mostly charged and paired quickly with the iPhone 5+ Great Sound; very impressive base and treble+ Speaker Phone; lets you take calls in the shower (for the &#34;Type A&#34; peronalities) with a decent built in microphone+ Waterproof; while I didn't submerge it, no ill effects were experienced with it being in the shower+ Suction Cup; a full sized suction cup ensures that it will stay where you put itThis is a great little Bluetooth speaker that works like it should!Highly Recommended!CFHNote: Sample unit provided for review",1
I had to cut the back of it to be able to take pictures and still have to remove it to charge my phone. Not satisfied with this product.,0
Ordered this hoping to fix my iPhone 4 camera and I got the first one (didn't work). contacted Muchbuy they sent me a replacement that was a different connector so I didn't put it on. I dont have a camera in my iPhone but I never use the camera anyways so its fine.,0
"The bottom line on the LifeCHARGE battery is this: it works. In the past I've tried several different reserve power supplies for my gadgets, and I have had mixed results. However, there is no ambiguity about this battery: it's large, effective, versatile and well designed. It's one of the largest external battery that I've come across in terms of capacity (with impressive 10,400 mAh of charge), and yet it's much smaller in size than some of its larger near-competitors.In order to test this battery charger I decided to completely drain my small electronic devices so that I get as clean of an idea of this battery's efficiency as I can. (As an aside, when you really want to discharge them, the consumer electronics has become really robust in recent year. It took me much longer than I thought it would. I had to blast music from my iPhone for hours and hours ...) I discover that I was able to fully charge all of my small electronic devices with plenty of power to spare. Most of them I was able to charge several times, and thanks to dual USB ports, was able to charge up to two devices at once. Full charging usually takes between one to two hours. I've tested this battery with iPhone 4S, iPhone 3G, Kindle Keyboard, Mobee Magic Bar, Jabra SPORT Bluetooth Stereo Headset, and the first generation iPad (32GB, Wifi + 3G). Oftentimes I was able to fully charge four or five devices with just one fully charged LifeCHARGE battery. I was also able to charge my iPad to completely, and even charge it to almost half its capacity the second time around. If there was an easy way of connecting this battery to an ultrabook I would not be surprised if it would be possible to charge it to a decent amount as well.The battery comes with a micro USB cable that allows you to charge it by either connecting it to a computer or a stand-alone USB charger. I think this would have been a much more effective product if it had two additions that some of its competitors already incorporate into their batteries/power banks: incorporated wall-outlet prongs for easy charging, and a permanently attached retractable micro USB cable. These two additions would make this battery stand out in the already very crowded field of external batteries/chargers.**** Product provided for review purposes. ****",1
"I was hoping to be able to use my fax machine, it would connect and begin sending, just never finished. I'm thinking that if I slow down the transfer rate it may help, haven't tried as of yet. If I remember to, I'll post the results of that here.Other than the fax thing, it works very well, I'm pleasantly surprised. Caller-ID works, number only...Update: It died a few months after I wrote a glowing review... I didn't use it a lot, I don't know why it died.",0
Onite 2 x 2300mAh Li-ion Battery for Samsung Galaxy S3 SIII i9300 + Battery...Onite 2 x 2300mAh Li-ion Battery for Samsung Galaxy S3 SIII i9300 + Battery...  .WORK VERY WELL.,1
While the outer most case seems somewhat redundant it's certainly well worth the price. I've dropped it several times now and not a single issue has risen thanks to this case. It also looks great.,1
I got this for my daughter's 5c and she really likes it. It also comes with a screen protector and another clear plastic layer for the back part of the iPhone so the clear case doesn't look like its melted on the back of the iPhone 5c.,1
"Unfortunately, my Nexus 5 came broken. With the infamous light bleeding issue... The phone itself is a beast, super fast. Although, the NEXUS 5 has major flaws... 1. Terrible speakers... 2. Mediocre Camera compatible to the Galaxy S3. 3. The Nexus 5 seems to be built with poor materials, very light...  I returned it in the next day (got yesterday my full refund)... Now, I changed my mind, I love taking pictures... So, today I am getting the Lumia 1020... My first windows phone...  Hopefully, I will like it!",0
So this coming from an Apple junkie I was extremely skeptical of getting this phone and one of the primary reasons was that I have the AT&T; Next program and can upgrade every year or so too a new phone. My idea was to get this phone and next year get the iPhone 6 but the 5.5 inch screen that is only going too be released later next year due to the fact that they couldn't find a suitable battery to power the phone.I saw the S5 and was pretty much drawn too it because of the way it looked. It didn't have that cheap feel that the previous galaxy's had (I've owned the S3 and the Note 2) and it looked really slim and really light. I decided to purchase this phone and I've actually been pretty happy with it (considering that the battery kind of drains pretty quick). The visuals are extremely beautiful and I can do 1080p video and it also has a 16mp camera.My one biggest problem that I had with previous Samsung phones was the enormous amount of bloat ware that was included with the phone and that obviously hasn't changed because Samsung refuse to make anything simple. The phone is extremely quick and the 4G LTE makes it extremely easy too surf and play games or run documents. It comes with a dual core 2.5 ghz processor which is pretty interesting considering barely any phones can run this type of hardware without the occasional lag and frustration but this one does really good.All in all a solid build just wish I could uninstall programs that came with it that I'll never use.,1
"Had it out in good sunlight for about 4 hours charging my external pack then later my note 2 directly. The battery percentage on both units either remained the same or actually declined. The charge was minimal at best, and so I will continue my quest for a portable solar charger that stands up to the test.",0
It looks just like the photo! Very cute! My only issue is that is doesn't work with thick iphone cases! Rockin' it right now and i love it! :),1
I have nothing against the product itself I just did not like it for my phone. I took it off immediately because there was such a glare on the screen everytime I tried to use it. I was not expecting it to be so bright. However my friend did have it and I loved it on her Iphone just wasnt for me.,0
"I have have revised my review of this product.  Initially I though it would be a great move for me but after using it now for a number of months I have to say I am somewhat disappointed.  Although the headset can be a little uncomfortable no matter how you adjust it, I could live with it if that was the only flaw.  I love the fact that it is self charging and you can charge on the go.  Unfortunately I one feature that is critical to me is very poor and had I known about it I would not have purchased this.  While the volume on calls is pretty good, the voice that announces a caller and asks you if you want to take the call....is so low it cannot be heard unless there is no background noise.  I have attempted many adjustments but nothing works.  I screen all my calls and this is a very important function for me.  When I am driving in the car I want to be able to give instructions and hear the feedback and this headset does not allow me to do that.  I will keep it but if I had to do this all over again, I would select something different.",0
Works as advertised. Charges/syncs my htc evo 4g and my htc view. Going to order more for my car and office.,1
"I bought this for my brother, and he absolutely loves it! So happy I chose this one rather than the precious one I had picked out.",1
"Well this is a piece of crap, i dropped my phone once and the case shattered and I then i threw the case away",0
"When I ordered this it was to be for my daughter as she has the iPhone 5c but to my surprise my iPhone 4s fit in it very nicely so I'm keeping it for myself. It's really nice and better than I expected. It's a really nice, quality fabric that seems as if it will hold up to a lot of wear and tear. The band has Velcro so it's adjustable and fits my arm nicely and really stays in place. The fabric has a slight give, like it has a little stretchability, which I think adds to the comfort factor; I hardly know it's there. The clear plastic front does not effect the touch screen ability at all which is surprising and nice.  For the safety aspect, there is a grey reflective stripe around the front screen area and around the Velcro area in the back...very smart. I am very happy and look forward to many walks and bike rides with my phone safely on my arm.",1
"We've had the Sidekick II for about two months.  Although my 11-year-old likes it for its buttons and Gee Whiz value, I find it very awkward to use as a phone.  It doesn't have a normal keyboard, so you must flip the screen up to press the keys, then flip the screen back down to listen and talk.  When you get into a voicemail situation, you have to keep flipping the screen up to ""press 1 for English"", etc.  Very annoying.You also must pay an additional $20 per month if you want to browse the Internet, use Instant Messaging, or even Download Fun.  Otherwise, all you get is phone calls and text messaging (which is also extra).  Even the non-sidekick phones let you get T-Zones for Instant Messaging as a $5.00 option.Another gripe is that the phone is falling apart after two months of not very rough usage.  The screen no longer slips into place when flipped open and the letter ""A"" has fallen out.  It occasionally just freezes for no reason. The first phone I received froze up the first day and had to be replaced.The battery is built into the phone, so you can't take it out to let the phone reset itself.  No such thing as having an extra battery on a trip, for example.Internet browsing is cool, but so slow you think it stopped working.  I think some of the fault is just the slow connection, but the other part of the fault is that the phone seems to take a long time to actually build the web page it's trying to display.Oh, yeah.  Another problem is that T-Mobile expects you to pay $9.95 to set up your album on its web site, then 29 cents for each photo you upload to it.The phone is too large and heavy and has poor quality voice reproduction.  You can't use wallpaper and the ring tones sound terrible.Although it looks good on paper, it isn't really ready for prime time.",0
